name,index,MAP,mean,median,hdi_lower,hdi_upper,et_lower,et_upper,rhat,ess
a11,0,-0.655567349020622,-0.1864144088498565,-0.25350479817619226,-0.997254345986403,0.8103054434406283,-0.9691724420164238,0.9013092377225033,1.0002607619597597,2000.0
a12,1,-0.8640899347442108,-0.08028161437363966,-0.10689215757644399,-0.9995550967015343,0.8803675851566879,-0.9636920924099015,0.9409748337788737,1.0006317539635607,1817.3206313376506
a22,2,0.39472137082690884,-0.020239240683132396,-0.03803275343739937,-0.9837939387551943,0.9087144333501329,-0.9563036494566646,0.9410117513234012,0.9995446223277235,1957.1257551066235
b1,3,1.028405599365906,1.4965397704774164,1.49315914109929,0.012459455150207965,2.8632684665264563,0.06157136887786071,2.933687283596644,0.9999958911940029,2000.0
b2,4,2.0225977159158286,1.5040983088883981,1.498285270284434,0.15926482575364642,2.997049236490057,0.06975607474946925,2.914491264514367,1.0011757614795254,1989.5328302865453
a33,5,1.2597759609769363,1.2429908101412055,1.1990954276898755,1.0005772195478704,1.568884325964986,1.0085286157195772,1.71646358423388,0.9997901697118398,1974.87445037113
a44,7,0.15492975747459958,0.011538463333839701,0.030515669173138527,-0.9687604917632175,0.9248217750971017,-0.9538774411857507,0.9544179887836136,1.0010702427587919,2000.0
b3,8,2.8744819122507943,1.4742134567764065,1.4408931132562248,0.04416829026555122,2.8756256018886566,0.06122347793734607,2.8977556228269448,1.0008369282366192,1995.0187037905619
b4,9,0.1132194464252655,0.44134195574758645,0.3254902814534236,0.0002154741358385559,1.2793016613090789,0.015190554747017563,1.6091662521376846,1.0001145050775073,2000.0
a13,10,-0.24334734237465383,-0.0057423231933709466,0.006997244463140984,-0.9983958295413546,0.8855564885996456,-0.9543448855471888,0.9479950786135076,1.0033141211200411,1910.5480927478388
a14,11,0.9022044302198076,0.05221195922333795,0.06286383965006448,-0.8865569992746929,0.9988755579311346,-0.9318703356005478,0.9562804731692397,1.000153039370276,1972.824406496621
a55,14,0.9760358278918855,0.022024324818027203,0.03621510751967549,-0.9891531507498429,0.898796517659681,-0.9502951875763108,0.9447521226201807,1.0038575584028784,1914.282260460066
b5,15,0.16151472707062065,0.09982672438810426,0.10080878931672,0.0015007430222746532,0.19019887294671864,0.004681700733220876,0.1941119679152121,1.0006274971743006,2000.0
a35,18,-1.329579256108505,-1.525550531898194,-1.5326590145131043,-2.9111185922494887,-0.08946810691069107,-2.9246797702776828,-0.09659412480083104,1.0006529526242725,2000.0
a45,19,-0.6764169649018191,-0.008734429509660318,-0.004441780494703396,-0.9907022371010386,0.8987324882604761,-0.9490462638120357,0.9472101423755919,0.999499875426228,2000.0
