condition,t_day,species,phi
DH,6.6000000000000005,S. oralis,0.11561884057954028
DH,6.6000000000000005,A. naeslundii,0.20025662216232099
DH,6.6000000000000005,V. parvula,0.5697907131288015
DH,6.6000000000000005,F. nucleatum,0.08633016055300975
DH,6.6000000000000005,P. gingivalis_W83,0.028003663576327508
DH,6.65,S. oralis,0.1158164523096927
DH,6.65,A. naeslundii,0.20250144290324196
DH,6.65,V. parvula,0.5660547716501738
DH,6.65,F. nucleatum,0.08742743142397708
DH,6.65,P. gingivalis_W83,0.028199901712914494
DH,6.7,S. oralis,0.11599811316502202
DH,6.7,A. naeslundii,0.20472875840879076
DH,6.7,V. parvula,0.5623545913219811
DH,6.7,F. nucleatum,0.08852314482867736
DH,6.7,P. gingivalis_W83,0.02839539227552877
DH,6.75,S. oralis,0.11616400243816091
DH,6.75,A. naeslundii,0.2069381960855495
DH,6.75,V. parvula,0.5586904836313621
DH,6.75,F. nucleatum,0.08961715292894196
DH,6.75,P. gingivalis_W83,0.028590164915985487
DH,6.800000000000001,S. oralis,0.11631430452156617
DH,6.800000000000001,A. naeslundii,0.20912940768181257
DH,6.800000000000001,V. parvula,0.5550627238383227
DH,6.800000000000001,F. nucleatum,0.0907093140348101
DH,6.800000000000001,P. gingivalis_W83,0.028784249923488447
DH,6.8500000000000005,S. oralis,0.11644920923167117
DH,6.8500000000000005,A. naeslundii,0.21130207288737834
DH,6.8500000000000005,V. parvula,0.5514715460980475
DH,6.8500000000000005,F. nucleatum,0.09179949352902073
DH,6.8500000000000005,P. gingivalis_W83,0.02897767825388227
DH,6.9,S. oralis,0.11656891062668001
DH,6.9,A. naeslundii,0.21345589503643703
DH,6.9,V. parvula,0.547917150169237
DH,6.9,F. nucleatum,0.09288756279318813
DH,6.9,P. gingivalis_W83,0.0291704813744577
DH,6.95,S. oralis,0.11667360685995953
DH,6.95,A. naeslundii,0.21559060199666719
DH,6.95,V. parvula,0.5443997004637603
DH,6.95,F. nucleatum,0.09397339944263185
DH,6.95,P. gingivalis_W83,0.02936269123698098
DH,7.0,S. oralis,0.11676349986284446
DH,7.0,A. naeslundii,0.21770594659705997
DH,7.0,V. parvula,0.5409193258599877
DH,7.0,F. nucleatum,0.09505688745281514
DH,7.0,P. gingivalis_W83,0.029554340227292846
DH,7.050000000000001,S. oralis,0.11683879453902704
DH,7.050000000000001,A. naeslundii,0.21980170312252553
DH,7.050000000000001,V. parvula,0.5374761250025998
DH,7.050000000000001,F. nucleatum,0.09613791627292767
DH,7.050000000000001,P. gingivalis_W83,0.029745461062920003
DH,7.1000000000000005,S. oralis,0.11689969880596579
DH,7.1000000000000005,A. naeslundii,0.2218776700806579
DH,7.1000000000000005,V. parvula,0.5340701627789929
DH,7.1000000000000005,F. nucleatum,0.09721638155034347
DH,7.1000000000000005,P. gingivalis_W83,0.029936086784039792
DH,7.15,S. oralis,0.116946422775874
DH,7.15,A. naeslundii,0.22393366562285802
DH,7.15,V. parvula,0.530701476980717
DH,7.15,F. nucleatum,0.09829218396558677
DH,7.15,P. gingivalis_W83,0.03012625065496423
DH,7.2,S. oralis,0.11697917884667584
DH,7.2,A. naeslundii,0.22596953164582753
DH,7.2,V. parvula,0.5273700730497431
DH,7.2,F. nucleatum,0.099365230302326
DH,7.2,P. gingivalis_W83,0.030315986155427493
DH,7.25,S. oralis,0.11699818087149148
DH,7.25,A. naeslundii,0.22798512720012049
DH,7.25,V. parvula,0.5240759332771445
DH,7.25,F. nucleatum,0.10043543175995691
DH,7.25,P. gingivalis_W83,0.030505326891286575
DH,7.300000000000001,S. oralis,0.11700364428635172
DH,7.300000000000001,A. naeslundii,0.22998033442129168
DH,7.300000000000001,V. parvula,0.5208190092113731
DH,7.300000000000001,F. nucleatum,0.10150270549943231
DH,7.300000000000001,P. gingivalis_W83,0.030694306581550937
DH,7.3500000000000005,S. oralis,0.11699578539871648
DH,7.3500000000000005,A. naeslundii,0.23195505068680938
DH,7.3500000000000005,V. parvula,0.5175992322952576
DH,7.3500000000000005,F. nucleatum,0.10256697262539377
DH,7.3500000000000005,P. gingivalis_W83,0.03088295899382279
DH,7.4,S. oralis,0.11697482140199561
DH,7.4,A. naeslundii,0.23390919521405948
DH,7.4,V. parvula,0.514416505561408
DH,7.4,F. nucleatum,0.10362815991169913
DH,7.4,P. gingivalis_W83,0.031071317910837684
DH,7.45,S. oralis,0.1169409698848835
DH,7.45,A. naeslundii,0.2358427010433172
DH,7.45,V. parvula,0.5112707142426315
DH,7.45,F. nucleatum,0.10468619772908799
DH,7.45,P. gingivalis_W83,0.03125941710007983
DH,7.5,S. oralis,0.11689444867552529
DH,7.5,A. naeslundii,0.23775552141012554
DH,7.5,V. parvula,0.5081617179375474
DH,7.5,F. nucleatum,0.10574102172067507
DH,7.5,P. gingivalis_W83,0.031447290256126685
DH,7.550000000000001,S. oralis,0.11683547558742818
DH,7.550000000000001,A. naeslundii,0.23964762230645864
DH,7.550000000000001,V. parvula,0.5050893602333472
DH,7.550000000000001,F. nucleatum,0.10679257087008155
DH,7.550000000000001,P. gingivalis_W83,0.03163497100268446
DH,7.6000000000000005,S. oralis,0.11676426808716828
DH,7.6000000000000005,A. naeslundii,0.24151898831412674
DH,7.6000000000000005,V. parvula,0.5020534617411648
DH,7.6000000000000005,F. nucleatum,0.10784078904594348
DH,7.6000000000000005,P. gingivalis_W83,0.03182249281159671
DH,7.65,S. oralis,0.11668104334259873
DH,7.65,A. naeslundii,0.24336961460155992
DH,7.65,V. parvula,0.49905383009528476
DH,7.65,F. nucleatum,0.10888562290741965
DH,7.65,P. gingivalis_W83,0.03200988905313697
DH,7.7,S. oralis,0.11658601753643566
DH,7.7,A. naeslundii,0.2451995153449425
DH,7.7,V. parvula,0.4960902501229612
DH,7.7,F. nucleatum,0.10992702414715812
DH,7.7,P. gingivalis_W83,0.03219719284850254
DH,7.75,S. oralis,0.11647940633859773
DH,7.75,A. naeslundii,0.247008712936177
DH,7.75,V. parvula,0.493162496887119
DH,7.75,F. nucleatum,0.11096494663978669
DH,7.75,P. gingivalis_W83,0.03238443719831963
DH,7.800000000000001,S. oralis,0.1163614240647145
DH,7.800000000000001,A. naeslundii,0.24879724612218174
DH,7.800000000000001,V. parvula,0.4902703263705901
DH,7.800000000000001,F. nucleatum,0.11199934862862265
DH,7.800000000000001,P. gingivalis_W83,0.03257165481389104
DH,7.8500000000000005,S. oralis,0.116232283977744
DH,7.8500000000000005,A. naeslundii,0.2505651639144045
DH,7.8500000000000005,V. parvula,0.48741348280415947
DH,7.8500000000000005,F. nucleatum,0.11303019110874443
DH,7.8500000000000005,P. gingivalis_W83,0.03275887819494763
DH,7.9,S. oralis,0.11609219808559139
DH,7.9,A. naeslundii,0.25231252619168315
DH,7.9,V. parvula,0.48459169811999675
DH,7.9,F. nucleatum,0.11405743800606286
DH,7.9,P. gingivalis_W83,0.03294613959666582
DH,7.95,S. oralis,0.11594137654770878
DH,7.95,A. naeslundii,0.2540394058842394
DH,7.95,V. parvula,0.48180468985289016
DH,7.95,F. nucleatum,0.11508105678490933
DH,7.95,P. gingivalis_W83,0.033133470930252346
DH,8.0,S. oralis,0.1157800285209503
DH,8.0,A. naeslundii,0.2557458825223826
DH,8.0,V. parvula,0.47905216832536557
DH,8.0,F. nucleatum,0.11610101670815876
DH,8.0,P. gingivalis_W83,0.0333209039231428
DH,8.05,S. oralis,0.11560836070739763
DH,8.05,A. naeslundii,0.2574320490885887
DH,8.05,V. parvula,0.4763338296028154
DH,8.05,F. nucleatum,0.11711729073318079
DH,8.05,P. gingivalis_W83,0.033508469868017546
DH,8.100000000000001,S. oralis,0.11542657861065309
DH,8.100000000000001,A. naeslundii,0.2590980044706776
DH,8.100000000000001,V. parvula,0.4736493636205886
DH,8.100000000000001,F. nucleatum,0.11812985344898022
DH,8.100000000000001,P. gingivalis_W83,0.03369619984910046
DH,8.15,S. oralis,0.11523488545336245
DH,8.15,A. naeslundii,0.26074385768811525
DH,8.15,V. parvula,0.4709984500302015
DH,8.15,F. nucleatum,0.11913868226775391
DH,8.15,P. gingivalis_W83,0.03388412456056688
DH,8.2,S. oralis,0.11503348251907546
DH,8.2,A. naeslundii,0.2623697253515761
DH,8.2,V. parvula,0.4683807610251571
DH,8.2,F. nucleatum,0.12014375673334607
DH,8.2,P. gingivalis_W83,0.03407227437084513
DH,8.25,S. oralis,0.1148225693060099
DH,8.25,A. naeslundii,0.26397573058272106
DH,8.25,V. parvula,0.46579596252486016
DH,8.25,F. nucleatum,0.12114505823471966
DH,8.25,P. gingivalis_W83,0.03426067935168901
DH,8.3,S. oralis,0.1146023424621805
DH,8.3,A. naeslundii,0.26556200552082887
DH,8.3,V. parvula,0.46324371216079485
DH,8.3,F. nucleatum,0.12214257074682226
DH,8.3,P. gingivalis_W83,0.03444936910937353
DH,8.350000000000001,S. oralis,0.11437299764487846
DH,8.350000000000001,A. naeslundii,0.2671286855244313
DH,8.350000000000001,V. parvula,0.4607236645752428
DH,8.350000000000001,F. nucleatum,0.12313627916746243
DH,8.350000000000001,P. gingivalis_W83,0.034638373087985064
DH,8.4,S. oralis,0.11413472692353507
DH,8.4,A. naeslundii,0.26867591529810375
DH,8.4,V. parvula,0.4582354664771232
DH,8.4,F. nucleatum,0.1241261711422525
DH,8.4,P. gingivalis_W83,0.03482772015898554
DH,8.45,S. oralis,0.1138877206171635
DH,8.45,A. naeslundii,0.2702038436574333
DH,8.45,V. parvula,0.4557787612672282
DH,8.45,F. nucleatum,0.1251122355409075
DH,8.45,P. gingivalis_W83,0.03501743891726756
DH,8.5,S. oralis,0.11363216757434842
DH,8.5,A. naeslundii,0.27171262296720955
DH,8.5,V. parvula,0.45335318944200104
DH,8.5,F. nucleatum,0.12609446229118987
DH,8.5,P. gingivalis_W83,0.035207557725250964
DH,8.55,S. oralis,0.11336825268238522
DH,8.55,A. naeslundii,0.2732024133175844
DH,8.55,V. parvula,0.4509583859692826
DH,8.55,F. nucleatum,0.12707284369954042
DH,8.55,P. gingivalis_W83,0.03539810433120716
DH,8.600000000000001,S. oralis,0.11309615944378978
DH,8.600000000000001,A. naeslundii,0.27467337721191465
DH,8.600000000000001,V. parvula,0.44859398424255487
DH,8.600000000000001,F. nucleatum,0.12804737283099038
DH,8.600000000000001,P. gingivalis_W83,0.03558910627075034
DH,8.65,S. oralis,0.11281606942510161
DH,8.65,A. naeslundii,0.27612568058711323
DH,8.65,V. parvula,0.4462596153737113
DH,8.65,F. nucleatum,0.12901804383165402
DH,8.65,P. gingivalis_W83,0.03578059078241989
DH,8.7,S. oralis,0.11252816030410992
DH,8.7,A. naeslundii,0.2775594949797054
DH,8.7,V. parvula,0.4439549075091676
DH,8.7,F. nucleatum,0.12998485268975177
DH,8.7,P. gingivalis_W83,0.03597258451726536
DH,8.75,S. oralis,0.11223260854145811
DH,8.75,A. naeslundii,0.2789749934863953
DH,8.75,V. parvula,0.44167948810516927
DH,8.75,F. nucleatum,0.13094779592287978
DH,8.75,P. gingivalis_W83,0.03616511394409751
DH,8.8,S. oralis,0.11192958822763616
DH,8.8,A. naeslundii,0.28037235222904017
DH,8.8,V. parvula,0.43943298328497976
DH,8.8,F. nucleatum,0.13190687108069665
DH,8.8,P. gingivalis_W83,0.03635820517764724
DH,8.850000000000001,S. oralis,0.11161926987504737
DH,8.850000000000001,A. naeslundii,0.28175175101792943
DH,8.850000000000001,V. parvula,0.437215018250793
DH,8.850000000000001,F. nucleatum,0.13286207705126907
DH,8.850000000000001,P. gingivalis_W83,0.036551883804961105
DH,8.9,S. oralis,0.11130182276368412
DH,8.9,A. naeslundii,0.28311337078199206
DH,8.9,V. parvula,0.4350252180732157
DH,8.9,F. nucleatum,0.13381341314814044
DH,8.9,P. gingivalis_W83,0.03674617523296767
DH,8.95,S. oralis,0.11097741349869716
DH,8.95,A. naeslundii,0.2844573947900181
DH,8.95,V. parvula,0.4328632076426335
DH,8.95,F. nucleatum,0.13476087958962166
DH,8.95,P. gingivalis_W83,0.03694110447902962
DH,9.0,S. oralis,0.11064620545076878
DH,9.0,A. naeslundii,0.28578400852413427
DH,9.0,V. parvula,0.4307286123928387
DH,9.0,F. nucleatum,0.1357044775374273
DH,9.0,P. gingivalis_W83,0.037136696094830925
DH,9.05,S. oralis,0.11030836093181601
DH,9.05,A. naeslundii,0.28709339815832546
DH,9.05,V. parvula,0.42862105797373024
DH,9.05,F. nucleatum,0.13664420845582584
DH,9.05,P. gingivalis_W83,0.03733297448030237
DH,9.1,S. oralis,0.10996403892621057
DH,9.1,A. naeslundii,0.28838575158597357
DH,9.1,V. parvula,0.4265401712709344
DH,9.1,F. nucleatum,0.13758007465336167
DH,9.1,P. gingivalis_W83,0.037529963563519946
DH,9.15,S. oralis,0.10961339591257738
DH,9.15,A. naeslundii,0.2896612576767682
DH,9.15,V. parvula,0.4244855804911633
DH,9.15,F. nucleatum,0.13851207899899093
DH,9.15,P. gingivalis_W83,0.037727686920500415
DH,9.200000000000001,S. oralis,0.10925658724343622
DH,9.200000000000001,A. naeslundii,0.29092010575940536
DH,9.200000000000001,V. parvula,0.4224569144083995
DH,9.200000000000001,F. nucleatum,0.13944022461953165
DH,9.200000000000001,P. gingivalis_W83,0.03792616796922726
DH,9.25,S. oralis,0.10889376453224581
DH,9.25,A. naeslundii,0.2921624860084618
DH,9.25,V. parvula,0.42045380450532754
DH,9.25,F. nucleatum,0.14036451534271246
DH,9.25,P. gingivalis_W83,0.03812542961125233
DH,9.3,S. oralis,0.10852507756901586
DH,9.3,A. naeslundii,0.2933885888359452
DH,9.3,V. parvula,0.4184758837981146
DH,9.3,F. nucleatum,0.1412849552984647
DH,9.3,P. gingivalis_W83,0.038325494498459546
DH,9.35,S. oralis,0.10815067475607308
DH,9.35,A. naeslundii,0.2945986048562177
DH,9.35,V. parvula,0.4165227864421478
DH,9.35,F. nucleatum,0.14220154885259825
DH,9.35,P. gingivalis_W83,0.03852638509296311
DH,9.4,S. oralis,0.10777070072653139
DH,9.4,A. naeslundii,0.2957927246064387
DH,9.4,V. parvula,0.4145941504434655
DH,9.4,F. nucleatum,0.14311430087332938
DH,9.4,P. gingivalis_W83,0.038728123350235046
DH,9.450000000000001,S. oralis,0.10738529875785846
DH,9.450000000000001,A. naeslundii,0.2969711384858336
DH,9.450000000000001,V. parvula,0.4126896153250457
DH,9.450000000000001,F. nucleatum,0.14402321638601734
DH,9.450000000000001,P. gingivalis_W83,0.03893073104524482
DH,9.5,S. oralis,0.10699461042056586
DH,9.5,A. naeslundii,0.2981340367235589
DH,9.5,V. parvula,0.4108088225145059
DH,9.5,F. nucleatum,0.14492830061514833
DH,9.5,P. gingivalis_W83,0.03913422972622088
DH,9.55,S. oralis,0.10659877375422408
DH,9.55,A. naeslundii,0.29928160870777054
DH,9.55,V. parvula,0.4089514179634614
DH,9.55,F. nucleatum,0.14582955909417206
DH,9.55,P. gingivalis_W83,0.039338640480371855
DH,9.6,S. oralis,0.10619792570608606
DH,9.6,A. naeslundii,0.3004140434871976
DH,9.6,V. parvula,0.4071170491166055
DH,9.6,F. nucleatum,0.14672699743625275
DH,9.6,P. gingivalis_W83,0.03954398425385799
DH,9.65,S. oralis,0.10579220122400218
DH,9.65,A. naeslundii,0.30153152946989903
DH,9.65,V. parvula,0.4053053661744071
DH,9.65,F. nucleatum,0.14762062139611926
DH,9.65,P. gingivalis_W83,0.039750281735572386
DH,9.700000000000001,S. oralis,0.10538173212430915
DH,9.700000000000001,A. naeslundii,0.3026342537055014
DH,9.700000000000001,V. parvula,0.4035160240720441
DH,9.700000000000001,F. nucleatum,0.14851043687985394
DH,9.700000000000001,P. gingivalis_W83,0.03995755321829132
DH,9.75,S. oralis,0.10496664920711948
DH,9.75,A. naeslundii,0.30372240273608425
DH,9.75,V. parvula,0.401748679358746
DH,9.75,F. nucleatum,0.14939644983013692
DH,9.75,P. gingivalis_W83,0.04016581886791328
DH,9.8,S. oralis,0.10454708107879818
DH,9.8,A. naeslundii,0.30479616196483184
DH,9.8,V. parvula,0.40000299211946344
DH,9.8,F. nucleatum,0.15027866625911598
DH,9.8,P. gingivalis_W83,0.04037509857779048
DH,9.85,S. oralis,0.10412315362816514
DH,9.85,A. naeslundii,0.3058557151274017
DH,9.85,V. parvula,0.3982786271168989
DH,9.85,F. nucleatum,0.1511570922180139
DH,9.85,P. gingivalis_W83,0.040585411909520384
DH,9.9,S. oralis,0.10369499183962606
DH,9.9,A. naeslundii,0.30690124537195307
DH,9.9,V. parvula,0.3965752507079836
DH,9.9,F. nucleatum,0.15203173376509294
DH,9.9,P. gingivalis_W83,0.040796778315344305
DH,9.950000000000001,S. oralis,0.1032627181620286
DH,9.950000000000001,A. naeslundii,0.3079329340513128
DH,9.950000000000001,V. parvula,0.39489253389066953
DH,9.950000000000001,F. nucleatum,0.15290259695083702
DH,9.950000000000001,P. gingivalis_W83,0.041009216945152
DH,10.0,S. oralis,0.10282645289307063
DH,10.0,A. naeslundii,0.308950960843938
DH,10.0,V. parvula,0.3932301517722572
DH,10.0,F. nucleatum,0.15376968779422312
DH,10.0,P. gingivalis_W83,0.041222746696511006
DH,10.05,S. oralis,0.1023863154721738
DH,10.05,A. naeslundii,0.3099555047572594
DH,10.05,V. parvula,0.3915877811037738
DH,10.05,F. nucleatum,0.15463301230024615
DH,10.05,P. gingivalis_W83,0.04143738636654678
DH,10.1,S. oralis,0.1019424224677836
DH,10.1,A. naeslundii,0.31094674228334124
DH,10.1,V. parvula,0.38996510444011956
DH,10.1,F. nucleatum,0.15549257638348501
DH,10.1,P. gingivalis_W83,0.041653154425270546
DH,10.15,S. oralis,0.10149488891995344
DH,10.15,A. naeslundii,0.3119248484925061
DH,10.15,V. parvula,0.38836180751776284
DH,10.15,F. nucleatum,0.15634838589840966
DH,10.15,P. gingivalis_W83,0.04187006917136795
DH,10.200000000000001,S. oralis,0.10104382885102922
DH,10.200000000000001,A. naeslundii,0.3128899975085037
DH,10.200000000000001,V. parvula,0.3867775781933397
DH,10.200000000000001,F. nucleatum,0.1572004466576151
DH,10.200000000000001,P. gingivalis_W83,0.04208814878951225
DH,10.25,S. oralis,0.10058935338566065
DH,10.25,A. naeslundii,0.3138423604893186
DH,10.25,V. parvula,0.385212110657944
DH,10.25,F. nucleatum,0.15804876431679296
DH,10.25,P. gingivalis_W83,0.042307411150283865
DH,10.3,S. oralis,0.10013157254472088
DH,10.3,A. naeslundii,0.3147821074111559
DH,10.3,V. parvula,0.38366510157193773
DH,10.3,F. nucleatum,0.15889334446538683
DH,10.3,P. gingivalis_W83,0.042527874006798624
DH,10.35,S. oralis,0.09967059511353167
DH,10.35,A. naeslundii,0.31570940692038796
DH,10.35,V. parvula,0.3821362503703229
DH,10.35,F. nucleatum,0.15973419261480037
DH,10.35,P. gingivalis_W83,0.04274955498095711
DH,10.4,S. oralis,0.09920652716119124
DH,10.4,A. naeslundii,0.3166244245234648
DH,10.4,V. parvula,0.38062526281885817
DH,10.4,F. nucleatum,0.16057131408019443
DH,10.4,P. gingivalis_W83,0.0429724714162914
DH,10.450000000000001,S. oralis,0.09873947390313158
DH,10.450000000000001,A. naeslundii,0.31752732470241857
DH,10.450000000000001,V. parvula,0.37913184671268624
DH,10.450000000000001,F. nucleatum,0.16140471411101556
DH,10.450000000000001,P. gingivalis_W83,0.04319664057074799
DH,10.5,S. oralis,0.09826953910748634
DH,10.5,A. naeslundii,0.3184182701871085
DH,10.5,V. parvula,0.3776557133078965
DH,10.5,F. nucleatum,0.16223439783970367
DH,10.5,P. gingivalis_W83,0.043422079557805186
DH,10.55,S. oralis,0.09779682412982355
DH,10.55,A. naeslundii,0.3192974206298229
DH,10.55,V. parvula,0.37619657979079424
DH,10.55,F. nucleatum,0.16306037019060018
DH,10.55,P. gingivalis_W83,0.0436488052589593
DH,10.600000000000001,S. oralis,0.09732142957033076
DH,10.600000000000001,A. naeslundii,0.3201649346874586
DH,10.600000000000001,V. parvula,0.37475416523749844
DH,10.600000000000001,F. nucleatum,0.16388263601975223
DH,10.600000000000001,P. gingivalis_W83,0.0438768344849601
DH,10.65,S. oralis,0.09684345442869431
DH,10.65,A. naeslundii,0.3210209688858872
DH,10.65,V. parvula,0.3733281927551368
DH,10.65,F. nucleatum,0.1647012000325049
DH,10.65,P. gingivalis_W83,0.044106183897776964
DH,10.700000000000001,S. oralis,0.0963629956279177
DH,10.700000000000001,A. naeslundii,0.321865676877232
DH,10.700000000000001,V. parvula,0.3719183907870704
DH,10.700000000000001,F. nucleatum,0.16551606673393865
DH,10.700000000000001,P. gingivalis_W83,0.04433686997384141
DH,10.75,S. oralis,0.0958801493746624
DH,10.75,A. naeslundii,0.3226992112979963
DH,10.75,V. parvula,0.3705244896428332
DH,10.75,F. nucleatum,0.16632724055734485
DH,10.75,P. gingivalis_W83,0.044568909127163374
DH,10.8,S. oralis,0.09539501011486366
DH,10.8,A. naeslundii,0.32352172224620807
DH,10.8,V. parvula,0.3691462242633298
DH,10.8,F. nucleatum,0.16713472575419272
DH,10.8,P. gingivalis_W83,0.04480231762140567
DH,10.850000000000001,S. oralis,0.09490767050887557
DH,10.850000000000001,A. naeslundii,0.32433335716941125
DH,10.850000000000001,V. parvula,0.36778333435525595
DH,10.850000000000001,F. nucleatum,0.16793852639207177
DH,10.850000000000001,P. gingivalis_W83,0.045037111574385426
DH,10.9,S. oralis,0.09441822277311328
DH,10.9,A. naeslundii,0.32513426286641106
DH,10.9,V. parvula,0.3664355608035034
DH,10.9,F. nucleatum,0.16873864649079584
DH,10.9,P. gingivalis_W83,0.045273307066176494
DH,10.950000000000001,S. oralis,0.09392675705079351
DH,10.950000000000001,A. naeslundii,0.325924582937436
DH,10.950000000000001,V. parvula,0.3651026501491753
DH,10.950000000000001,F. nucleatum,0.16953508984523172
DH,10.950000000000001,P. gingivalis_W83,0.04551092001736361
DH,11.0,S. oralis,0.09343336182545353
DH,11.0,A. naeslundii,0.32670445838377316
DH,11.0,V. parvula,0.3637843534907394
DH,11.0,F. nucleatum,0.17032786007469564
DH,11.0,P. gingivalis_W83,0.04574996622533825
DH,11.05,S. oralis,0.09293812501956883
DH,11.05,A. naeslundii,0.32747402929921515
DH,11.05,V. parvula,0.3624804234940354
DH,11.05,F. nucleatum,0.17111696073844576
DH,11.05,P. gingivalis_W83,0.045990461448734955
DH,11.100000000000001,S. oralis,0.09244113346171974
DH,11.100000000000001,A. naeslundii,0.3282334340400802
DH,11.100000000000001,V. parvula,0.3611906158627395
DH,11.100000000000001,F. nucleatum,0.17190239526994583
DH,11.100000000000001,P. gingivalis_W83,0.04623242136551468
DH,11.15,S. oralis,0.09194247147141714
DH,11.15,A. naeslundii,0.3289828068263118
DH,11.15,V. parvula,0.35991469337589227
DH,11.15,F. nucleatum,0.1726841668360342
DH,11.15,P. gingivalis_W83,0.04647586149034467
DH,11.200000000000001,S. oralis,0.09144222291146015
DH,11.200000000000001,A. naeslundii,0.3297222811097855
DH,11.200000000000001,V. parvula,0.3586524201117428
DH,11.200000000000001,F. nucleatum,0.1734622785566562
DH,11.200000000000001,P. gingivalis_W83,0.046720797310355326
DH,11.25,S. oralis,0.09094047099783284
DH,11.25,A. naeslundii,0.33045198927153185
DH,11.25,V. parvula,0.3574035619854579
DH,11.25,F. nucleatum,0.17423673347615304
DH,11.25,P. gingivalis_W83,0.046967244269024336
DH,11.3,S. oralis,0.09043729661394873
DH,11.3,A. naeslundii,0.33117205970284574
DH,11.3,V. parvula,0.3561678916115521
DH,11.3,F. nucleatum,0.17500753439429517
DH,11.3,P. gingivalis_W83,0.047215217677358264
DH,11.350000000000001,S. oralis,0.08993277969967209
DH,11.350000000000001,A. naeslundii,0.331882619170226
DH,11.350000000000001,V. parvula,0.3549451843185868
DH,11.350000000000001,F. nucleatum,0.1757746840163465
DH,11.350000000000001,P. gingivalis_W83,0.047464732795168774
DH,11.4,S. oralis,0.0894269994958328
DH,11.4,A. naeslundii,0.33258379321318193
DH,11.4,V. parvula,0.35373521746570763
DH,11.4,F. nucleatum,0.1765381849778164
DH,11.4,P. gingivalis_W83,0.04771580484746118
DH,11.450000000000001,S. oralis,0.08892003413111275
DH,11.450000000000001,A. naeslundii,0.33327570542528356
DH,11.450000000000001,V. parvula,0.35253777164949884
DH,11.450000000000001,F. nucleatum,0.177298039793261
DH,11.450000000000001,P. gingivalis_W83,0.04796844900084382
DH,11.5,S. oralis,0.08841195963319462
DH,11.5,A. naeslundii,0.33395847567050607
DH,11.5,V. parvula,0.3513526335845333
DH,11.5,F. nucleatum,0.17805425078243936
DH,11.5,P. gingivalis_W83,0.048222680329326605
DH,11.55,S. oralis,0.08790285168953733
DH,11.55,A. naeslundii,0.3346322231985666
DH,11.55,V. parvula,0.3501795909814524
DH,11.55,F. nucleatum,0.17880682023612093
DH,11.55,P. gingivalis_W83,0.048478513894322776
DH,11.600000000000001,S. oralis,0.08739278528088468
DH,11.600000000000001,A. naeslundii,0.33529706599162
DH,11.600000000000001,V. parvula,0.34901843363364815
DH,11.600000000000001,F. nucleatum,0.17955575036948754
DH,11.600000000000001,P. gingivalis_W83,0.048735964724359704
DH,11.65,S. oralis,0.08688183315867797
DH,11.65,A. naeslundii,0.33595311798833954
DH,11.65,V. parvula,0.3478689578718038
DH,11.65,F. nucleatum,0.1803010432099313
DH,11.65,P. gingivalis_W83,0.04899504777124751
DH,11.700000000000001,S. oralis,0.08637006747910893
DH,11.700000000000001,A. naeslundii,0.3366004920442566
DH,11.700000000000001,V. parvula,0.3467309617693997
DH,11.700000000000001,F. nucleatum,0.18104270073890186
DH,11.700000000000001,P. gingivalis_W83,0.049255777968332845
DH,11.75,S. oralis,0.08585755984086033
DH,11.75,A. naeslundii,0.33723929999009483
DH,11.75,V. parvula,0.34560424504806064
DH,11.75,F. nucleatum,0.18178072488990588
DH,11.75,P. gingivalis_W83,0.04951817023107827
DH,11.8,S. oralis,0.08534438032761589
DH,11.8,A. naeslundii,0.33786965086662496
DH,11.8,V. parvula,0.34448861189328467
DH,11.8,F. nucleatum,0.18251511747790336
DH,11.8,P. gingivalis_W83,0.04978223943457111
DH,11.850000000000001,S. oralis,0.0848305975895676
DH,11.850000000000001,A. naeslundii,0.33849165107369084
DH,11.850000000000001,V. parvula,0.3433838706889102
DH,11.850000000000001,F. nucleatum,0.18324588022449229
DH,11.850000000000001,P. gingivalis_W83,0.050048000423339206
DH,11.9,S. oralis,0.0843162798880174
DH,11.9,A. naeslundii,0.3391054062880605
DH,11.9,V. parvula,0.3422898309585099
DH,11.9,F. nucleatum,0.18397301482918144
DH,11.9,P. gingivalis_W83,0.05031546803623094
DH,11.950000000000001,S. oralis,0.08380149468999694
DH,11.950000000000001,A. naeslundii,0.33971102070336456
DH,11.950000000000001,V. parvula,0.34120630458286794
DH,11.950000000000001,F. nucleatum,0.18469652292940256
DH,11.950000000000001,P. gingivalis_W83,0.05058465709436808
DH,12.0,S. oralis,0.0832863074547857
DH,12.0,A. naeslundii,0.34030859478546116
DH,12.0,V. parvula,0.3401331093002424
DH,12.0,F. nucleatum,0.18541640606166987
DH,12.0,P. gingivalis_W83,0.05085558239784095
DH,12.05,S. oralis,0.08277078324246435
DH,12.05,A. naeslundii,0.3408982282589477
DH,12.05,V. parvula,0.339070064007185
DH,12.05,F. nucleatum,0.18613266574673812
DH,12.05,P. gingivalis_W83,0.05112825874466495
DH,12.100000000000001,S. oralis,0.0822549866279338
DH,12.100000000000001,A. naeslundii,0.3414800199333177
DH,12.100000000000001,V. parvula,0.33801698903800514
DH,12.100000000000001,F. nucleatum,0.18684530347423695
DH,12.100000000000001,P. gingivalis_W83,0.0514027009265063
DH,12.15,S. oralis,0.08173898041655173
DH,12.15,A. naeslundii,0.3420540653203043
DH,12.15,V. parvula,0.3369737098616556
