condition,t_day,species,phi
CS,6.550000000000001,F. nucleatum,0.005042182330610089
CS,6.550000000000001,P. gingivalis_20709,0.0050079791804780675
CS,6.6000000000000005,S. oralis,0.7560879407868638
CS,6.6000000000000005,A. naeslundii,0.039410042224870136
CS,6.6000000000000005,V. dispar,0.19443245896446035
CS,6.6000000000000005,F. nucleatum,0.005049871842266999
CS,6.6000000000000005,P. gingivalis_20709,0.00501968618153865
CS,6.65,S. oralis,0.7553681994690161
CS,6.65,A. naeslundii,0.04019974330792779
CS,6.65,V. dispar,0.19434310083789572
CS,6.65,F. nucleatum,0.005057553499199521
CS,6.65,P. gingivalis_20709,0.005031402885960725
CS,6.7,S. oralis,0.7546200348202776
CS,6.7,A. naeslundii,0.041004121198645216
CS,6.7,V. dispar,0.19426750020550698
CS,6.7,F. nucleatum,0.00506522082659194
CS,6.7,P. gingivalis_20709,0.005043122948978448
CS,6.75,S. oralis,0.7538434979850221
CS,6.75,A. naeslundii,0.04182335080061427
CS,6.75,V. dispar,0.19420544380859472
CS,6.75,F. nucleatum,0.005072867372541499
CS,6.75,P. gingivalis_20709,0.005054840033227221
CS,6.800000000000001,S. oralis,0.7530386281673488
CS,6.800000000000001,A. naeslundii,0.042657604843725994
CS,6.800000000000001,V. dispar,0.19415673245984513
CS,6.800000000000001,F. nucleatum,0.0050804867188465825
CS,6.800000000000001,P. gingivalis_20709,0.005066547810233625
CS,6.8500000000000005,S. oralis,0.7522054569696183
CS,6.8500000000000005,A. naeslundii,0.04350705441308432
CS,6.8500000000000005,V. dispar,0.19412117619362831
CS,6.8500000000000005,F. nucleatum,0.005088072468157833
CS,6.8500000000000005,P. gingivalis_20709,0.005078239955511173
CS,6.9,S. oralis,0.7513440063685162
CS,6.9,A. naeslundii,0.04437186809585932
CS,6.9,V. dispar,0.19409859713777058
CS,6.9,F. nucleatum,0.005095618249665316
CS,6.9,P. gingivalis_20709,0.005089910148188478
CS,6.95,S. oralis,0.750454291246405
CS,6.95,A. naeslundii,0.0452522122645113
CS,6.95,V. dispar,0.19408882670950986
CS,6.95,F. nucleatum,0.0051031177115548046
CS,6.95,P. gingivalis_20709,0.00510155206801901
CS,7.0,S. oralis,0.7495363187950993
CS,7.0,A. naeslundii,0.04614825046082977
CS,7.0,V. dispar,0.19409170682660512
CS,7.0,F. nucleatum,0.005110564523097681
CS,7.0,P. gingivalis_20709,0.005113159394368204
CS,7.050000000000001,S. oralis,0.7485900899195486
CS,7.050000000000001,A. naeslundii,0.047060143422396734
CS,7.050000000000001,V. dispar,0.19410708848351793
CS,7.050000000000001,F. nucleatum,0.005117952370462593
CS,7.050000000000001,P. gingivalis_20709,0.005124725804074294
CS,7.1000000000000005,S. oralis,0.7476155994597483
CS,7.1000000000000005,A. naeslundii,0.04798804869414853
CS,7.1000000000000005,V. dispar,0.19413483191864273
CS,7.1000000000000005,F. nucleatum,0.0051252749568829244
CS,7.1000000000000005,P. gingivalis_20709,0.005136244970577561
CS,7.15,S. oralis,0.7466128369081934
CS,7.15,A. naeslundii,0.04893212036927793
CS,7.15,V. dispar,0.19417480615981564
CS,7.15,F. nucleatum,0.005132526000692619
CS,7.15,P. gingivalis_20709,0.005147710562020499
CS,7.2,S. oralis,0.7455817871894802
CS,7.2,A. naeslundii,0.04989250903136244
CS,7.2,V. dispar,0.1942268883039145
CS,7.2,F. nucleatum,0.005139699234150004
CS,7.2,P. gingivalis_20709,0.005159116241092942
CS,7.25,S. oralis,0.7445224308775692
CS,7.25,A. naeslundii,0.05086936105687139
CS,7.25,V. dispar,0.19429096399931645
CS,7.25,F. nucleatum,0.005146788403422666
CS,7.25,P. gingivalis_20709,0.0051704556628201495
CS,7.300000000000001,S. oralis,0.7434347453361552
CS,7.300000000000001,A. naeslundii,0.051862819052485826
CS,7.300000000000001,V. dispar,0.19436692586948634
CS,7.300000000000001,F. nucleatum,0.0051537872662676355
CS,7.300000000000001,P. gingivalis_20709,0.005181722475605123
CS,7.3500000000000005,S. oralis,0.7423187046799207
CS,7.3500000000000005,A. naeslundii,0.05287302056206084
CS,7.3500000000000005,V. dispar,0.19445467484591755
CS,7.3500000000000005,F. nucleatum,0.0051606895937673985
CS,7.3500000000000005,P. gingivalis_20709,0.005192910318333637
CS,7.4,S. oralis,0.7411742810083052
CS,7.4,A. naeslundii,0.053900099145871176
CS,7.4,V. dispar,0.1945541178559536
CS,7.4,F. nucleatum,0.005167489167021604
CS,7.4,P. gingivalis_20709,0.005204012822848499
CS,7.45,S. oralis,0.7400014443984595
CS,7.45,A. naeslundii,0.05494418236479195
CS,7.45,V. dispar,0.194665169845919
CS,7.45,F. nucleatum,0.00517417978053092
CS,7.45,P. gingivalis_20709,0.005215023610298788
CS,7.5,S. oralis,0.738800163945589
CS,7.5,A. naeslundii,0.05600539360631632
CS,7.5,V. dispar,0.19478775091520711
CS,7.5,F. nucleatum,0.005180755237934354
CS,7.5,P. gingivalis_20709,0.005225936294953332
CS,7.550000000000001,S. oralis,0.7375704080688912
CS,7.550000000000001,A. naeslundii,0.05708384927408407
CS,7.550000000000001,V. dispar,0.19492178881989455
CS,7.550000000000001,F. nucleatum,0.005187209357068313
CS,7.550000000000001,P. gingivalis_20709,0.005236744480061994
CS,7.6000000000000005,S. oralis,0.7363121451014653
CS,7.6000000000000005,A. naeslundii,0.05817966139688106
CS,7.6000000000000005,V. dispar,0.19506721577440486
CS,7.6000000000000005,F. nucleatum,0.0051935359646653875
CS,7.6000000000000005,P. gingivalis_20709,0.005247441762583523
CS,7.65,S. oralis,0.7350253441354331
CS,7.65,A. naeslundii,0.059292934034985326
CS,7.65,V. dispar,0.19522397119724494
CS,7.65,F. nucleatum,0.0051997289032039975
CS,7.65,P. gingivalis_20709,0.005258021729132792
CS,7.7,S. oralis,0.7337099749824889
CS,7.7,A. naeslundii,0.060423766610726674
CS,7.7,V. dispar,0.19539199842139793
CS,7.7,F. nucleatum,0.005205782024447435
CS,7.7,P. gingivalis_20709,0.00526847796093913
CS,7.75,S. oralis,0.7323660096814564
CS,7.75,A. naeslundii,0.06157224965634773
CS,7.75,V. dispar,0.19557124743338306
CS,7.75,F. nucleatum,0.005211689198166484
CS,7.75,P. gingivalis_20709,0.0052788040306462475
CS,7.800000000000001,S. oralis,0.730993421776205
CS,7.800000000000001,A. naeslundii,0.06273846867653897
CS,7.800000000000001,V. dispar,0.19576167173602538
CS,7.800000000000001,F. nucleatum,0.005217444304520126
CS,7.800000000000001,P. gingivalis_20709,0.005288993506710706
CS,7.8500000000000005,S. oralis,0.7295921884587805
CS,7.8500000000000005,A. naeslundii,0.06392249950672656
CS,7.8500000000000005,V. dispar,0.1959632308381714
CS,7.8500000000000005,F. nucleatum,0.005223041244501143
CS,7.8500000000000005,P. gingivalis_20709,0.005299039951820564
CS,7.9,S. oralis,0.7281622892838137
CS,7.9,A. naeslundii,0.06512441235868952
CS,7.9,V. dispar,0.1961758874999061
CS,7.9,F. nucleatum,0.005228473931520095
CS,7.9,P. gingivalis_20709,0.00530893692607077
CS,7.95,S. oralis,0.7267037087241194
CS,7.95,A. naeslundii,0.06634426723344848
CS,7.95,V. dispar,0.1963996097520266
CS,7.95,F. nucleatum,0.005233736302914796
CS,7.95,P. gingivalis_20709,0.005318677987490842
CS,8.0,S. oralis,0.7252164346585246
CS,8.0,A. naeslundii,0.06758211761115526
CS,8.0,V. dispar,0.19663436872476997
CS,8.0,F. nucleatum,0.005238822311773707
CS,8.0,P. gingivalis_20709,0.005328256693776394
CS,8.05,S. oralis,0.7237004608761888
CS,8.05,A. naeslundii,0.06883800656786017
CS,8.05,V. dispar,0.19688014001317908
CS,8.05,F. nucleatum,0.00524372593798836
CS,8.05,P. gingivalis_20709,0.005337666604783603
CS,8.100000000000001,S. oralis,0.7221557859357621
CS,8.100000000000001,A. naeslundii,0.07011196935225736
CS,8.100000000000001,V. dispar,0.19713690224612923
CS,8.100000000000001,F. nucleatum,0.005248441182415809
CS,8.100000000000001,P. gingivalis_20709,0.005346901283435339
CS,8.15,S. oralis,0.7205824149805655
CS,8.15,A. naeslundii,0.07140403094319461
CS,8.15,V. dispar,0.19740463770193972
CS,8.15,F. nucleatum,0.005252962075141779
CS,8.15,P. gingivalis_20709,0.005355954299158319
CS,8.2,S. oralis,0.7189803593271197
CS,8.2,A. naeslundii,0.07271420723538508
CS,8.2,V. dispar,0.19768333153531387
CS,8.2,F. nucleatum,0.005257282673225053
CS,8.2,P. gingivalis_20709,0.005364819228956365
CS,8.25,S. oralis,0.7173496376819501
CS,8.25,A. naeslundii,0.07404250365298315
CS,8.25,V. dispar,0.1979729719371881
CS,8.25,F. nucleatum,0.005261397066723749
CS,8.25,P. gingivalis_20709,0.00537348966115483
CS,8.3,S. oralis,0.7156902762362167
CS,8.3,A. naeslundii,0.07538891549891052
CS,8.3,V. dispar,0.19827354968868735
CS,8.3,F. nucleatum,0.005265299379023365
CS,8.3,P. gingivalis_20709,0.005381959197162051
CS,8.350000000000001,S. oralis,0.7140023092554311
CS,8.350000000000001,A. naeslundii,0.07675342747371816
CS,8.350000000000001,V. dispar,0.19858505804569232
CS,8.350000000000001,F. nucleatum,0.005268983770440744
CS,8.350000000000001,P. gingivalis_20709,0.005390221454717753
CS,8.4,S. oralis,0.712285779941448
CS,8.4,A. naeslundii,0.0781360129863184
CS,8.4,V. dispar,0.19890749255831003
CS,8.4,F. nucleatum,0.005272444442434105
CS,8.4,P. gingivalis_20709,0.005398270071489463
CS,8.45,S. oralis,0.7105407400544387
CS,8.45,A. naeslundii,0.07953663488265914
CS,8.45,V. dispar,0.19924085071949643
CS,8.45,F. nucleatum,0.005275675637014796
CS,8.45,P. gingivalis_20709,0.005406098706391
CS,8.5,S. oralis,0.7087672518781027
CS,8.5,A. naeslundii,0.08095524343501984
CS,8.5,V. dispar,0.19958513199350622
CS,8.5,F. nucleatum,0.005278671646730662
CS,8.5,P. gingivalis_20709,0.0054137010466405525
CS,8.55,S. oralis,0.7069653865587817
CS,8.55,A. naeslundii,0.08239177852692538
CS,8.55,V. dispar,0.1999403373009852
CS,8.55,F. nucleatum,0.005281426807939426
CS,8.55,P. gingivalis_20709,0.005421070805368246
CS,8.600000000000001,S. oralis,0.7051352274406235
CS,8.600000000000001,A. naeslundii,0.08384616613918928
CS,8.600000000000001,V. dispar,0.20030646916778191
CS,8.600000000000001,F. nucleatum,0.00528393551843497
CS,8.600000000000001,P. gingivalis_20709,0.005428201733970235
CS,8.65,S. oralis,0.7032768669036242
CS,8.65,A. naeslundii,0.08531832211498803
CS,8.65,V. dispar,0.2006835311444334
CS,8.65,F. nucleatum,0.005286192222804829
CS,8.65,P. gingivalis_20709,0.0054350876141494005
CS,8.7,S. oralis,0.7013904112149708
CS,8.7,A. naeslundii,0.08680814709808138
CS,8.7,V. dispar,0.2010715279703875
CS,8.7,F. nucleatum,0.005288191439244265
CS,8.7,P. gingivalis_20709,0.005441722277316157
CS,8.75,S. oralis,0.6994759757897342
CS,8.75,A. naeslundii,0.08831553185148351
CS,8.75,V. dispar,0.2014704650336194
CS,8.75,F. nucleatum,0.0052899277357069336
CS,8.75,P. gingivalis_20709,0.00544809958945594
CS,8.8,S. oralis,0.6975336915413454
CS,8.8,A. naeslundii,0.0898403507664311
CS,8.8,V. dispar,0.2018803484465678
CS,8.8,F. nucleatum,0.005291395766774986
CS,8.8,P. gingivalis_20709,0.005454213478880676
CS,8.850000000000001,S. oralis,0.6955636986708531
CS,8.850000000000001,A. naeslundii,0.09138246853409948
CS,8.850000000000001,V. dispar,0.20230118464190053
CS,8.850000000000001,F. nucleatum,0.005292590240181596
CS,8.850000000000001,P. gingivalis_20709,0.005460057912965332
CS,8.9,S. oralis,0.6935661542990795
CS,8.9,A. naeslundii,0.09294173252750569
CS,8.9,V. dispar,0.20273298027522538
CS,8.9,F. nucleatum,0.005293505963516117
CS,8.9,P. gingivalis_20709,0.005465626934673327
CS,8.95,S. oralis,0.6915412251062886
CS,8.95,A. naeslundii,0.09451798043458051
CS,8.95,V. dispar,0.20317574202580704
CS,8.95,F. nucleatum,0.005294137802005259
CS,8.95,P. gingivalis_20709,0.005470914631318503
CS,9.0,S. oralis,0.6894890957984938
CS,9.0,A. naeslundii,0.09611103201195297
CS,9.0,V. dispar,0.2036294762773598
CS,9.0,F. nucleatum,0.005294480733281342
CS,9.0,P. gingivalis_20709,0.005475915178912032
CS,9.05,S. oralis,0.6874099611606344
CS,9.05,A. naeslundii,0.0977206970876895
CS,9.05,V. dispar,0.20409418914783728
CS,9.05,F. nucleatum,0.0052945297990980265
CS,9.05,P. gingivalis_20709,0.005480622804740875
CS,9.1,S. oralis,0.6853040346592079
CS,9.1,A. naeslundii,0.09934676738652513
CS,9.1,V. dispar,0.2045698859532604
CS,9.1,F. nucleatum,0.005294280164341862
CS,9.1,P. gingivalis_20709,0.005485031836664709
CS,9.15,S. oralis,0.6831715407280982
CS,9.15,A. naeslundii,0.10098902411201885
CS,9.15,V. dispar,0.2050565714287293
CS,9.15,F. nucleatum,0.005293727067655601
CS,9.15,P. gingivalis_20709,0.005489136663498039
CS,9.200000000000001,S. oralis,0.6810127225214597
CS,9.200000000000001,A. naeslundii,0.10264723076261349
CS,9.200000000000001,V. dispar,0.20555424905414488
CS,9.200000000000001,F. nucleatum,0.0052928658780865894
CS,9.200000000000001,P. gingivalis_20709,0.005492931783695161
CS,9.25,S. oralis,0.6788278356706862
CS,9.25,A. naeslundii,0.10432113917129515
CS,9.25,V. dispar,0.2060629213329918
CS,9.25,F. nucleatum,0.005291692053641161
CS,9.25,P. gingivalis_20709,0.00549641177138552
CS,9.3,S. oralis,0.6766171539233019
CS,9.3,A. naeslundii,0.10601048443292495
CS,9.3,V. dispar,0.2065825891423211
CS,9.3,F. nucleatum,0.005290201185746185
CS,9.3,P. gingivalis_20709,0.005499571315705794
CS,9.35,S. oralis,0.6743809644834029
CS,9.35,A. naeslundii,0.10771498934281425
CS,9.35,V. dispar,0.20711325201244749
CS,9.35,F. nucleatum,0.005288388967247867
CS,9.35,P. gingivalis_20709,0.005502405194087539
CS,9.4,S. oralis,0.6721195734183893
CS,9.4,A. naeslundii,0.10943435967961783
CS,9.4,V. dispar,0.20765490734999723
CS,9.4,F. nucleatum,0.005286251238224626
CS,9.4,P. gingivalis_20709,0.005504908313770996
CS,9.450000000000001,S. oralis,0.6698332999519373
CS,9.450000000000001,A. naeslundii,0.11116828946449445
CS,9.450000000000001,V. dispar,0.2082075509645211
CS,9.450000000000001,F. nucleatum,0.005283783943744989
CS,9.450000000000001,P. gingivalis_20709,0.005507075675302216
CS,9.5,S. oralis,0.6675224830334506
CS,9.5,A. naeslundii,0.11291645532847823
CS,9.5,V. dispar,0.2087711760202627
CS,9.5,F. nucleatum,0.005280983191976484
CS,9.5,P. gingivalis_20709,0.005508902425832001
CS,9.55,S. oralis,0.665187474659077
CS,9.55,A. naeslundii,0.11467852250770773
CS,9.55,V. dispar,0.20934577381916902
CS,9.55,F. nucleatum,0.0052778452015370585
CS,9.55,P. gingivalis_20709,0.005510383812509171
CS,9.6,S. oralis,0.6628286469431057
CS,9.6,A. naeslundii,0.11645413890673138
CS,9.6,V. dispar,0.20993133253897475
CS,9.6,F. nucleatum,0.0052743663674220545
CS,9.6,P. gingivalis_20709,0.005511515243765936
CS,9.65,S. oralis,0.6604463851656817
CS,9.65,A. naeslundii,0.11824294119947021
CS,9.65,V. dispar,0.21052783819471702
CS,9.65,F. nucleatum,0.005270543203061662
CS,9.65,P. gingivalis_20709,0.005512292237069532
CS,9.700000000000001,S. oralis,0.6580410946875521
CS,9.700000000000001,A. naeslundii,0.12004454916459657
CS,9.700000000000001,V. dispar,0.2111352732555959
CS,9.700000000000001,F. nucleatum,0.005266372408797131
CS,9.700000000000001,P. gingivalis_20709,0.0055127104834582505
CS,9.75,S. oralis,0.6556131943242468
CS,9.75,A. naeslundii,0.12185857138286273
CS,9.75,V. dispar,0.2117536176847067
CS,9.75,F. nucleatum,0.005261850813799158
CS,9.75,P. gingivalis_20709,0.005512765794384544
CS,9.8,S. oralis,0.6531631225584177
CS,9.8,A. naeslundii,0.12368460029134809
CS,9.8,V. dispar,0.21238284754365558
CS,9.8,F. nucleatum,0.005256975441929889
CS,9.8,P. gingivalis_20709,0.005512454164648723
CS,9.85,S. oralis,0.650691331716754
CS,9.85,A. naeslundii,0.12552221710180098
CS,9.85,V. dispar,0.21302293600002212
CS,9.85,F. nucleatum,0.0052517434584109035
CS,9.85,P. gingivalis_20709,0.005511771723012031
CS,9.9,S. oralis,0.6481982930685009
CS,9.9,A. naeslundii,0.12737098788121762
CS,9.9,V. dispar,0.2136738520330549
CS,9.9,F. nucleatum,0.0052461522283303585
CS,9.9,P. gingivalis_20709,0.005510714788896269
CS,9.950000000000001,S. oralis,0.6456844921400511
CS,9.950000000000001,A. naeslundii,0.1292304674563074
CS,9.950000000000001,V. dispar,0.21433556130023546
CS,9.950000000000001,F. nucleatum,0.005240199272361891
CS,9.950000000000001,P. gingivalis_20709,0.005509279831044175
CS,10.0,S. oralis,0.6431504324367958
CS,10.0,A. naeslundii,0.13110019668556258
CS,10.0,V. dispar,0.21500802504979025
CS,10.0,F. nucleatum,0.005233882313923065
CS,10.0,P. gingivalis_20709,0.005507463513928166
CS,10.05,S. oralis,0.6405966320788806
CS,10.05,A. naeslundii,0.1329797052545217
CS,10.05,V. dispar,0.21569120075128073
CS,10.05,F. nucleatum,0.00522719924733795
CS,10.05,P. gingivalis_20709,0.005505262667979009
CS,10.1,S. oralis,0.6380236260382155
CS,10.1,A. naeslundii,0.13486851016685894
CS,10.1,V. dispar,0.21638504130163075
CS,10.1,F. nucleatum,0.005220148170717357
CS,10.1,P. gingivalis_20709,0.005502674322577511
CS,10.15,S. oralis,0.6354319641257665
CS,10.15,A. naeslundii,0.13676611746593906
CS,10.15,V. dispar,0.21708949534928657
CS,10.15,F. nucleatum,0.005212727368741704
CS,10.15,P. gingivalis_20709,0.005499695690266183
CS,10.200000000000001,S. oralis,0.6328222119222572
CS,10.200000000000001,A. naeslundii,0.13867202175404655
CS,10.200000000000001,V. dispar,0.2178045068056826
CS,10.200000000000001,F. nucleatum,0.005204935331619338
CS,10.200000000000001,P. gingivalis_20709,0.005496324186394337
CS,10.25,S. oralis,0.6301949491151749
CS,10.25,A. naeslundii,0.14058570760264386
CS,10.25,V. dispar,0.21853001512613304
CS,10.25,F. nucleatum,0.005196770740458852
CS,10.25,P. gingivalis_20709,0.0054925574155893775
CS,10.3,S. oralis,0.6275507719006451
CS,10.3,A. naeslundii,0.14250664812867697
CS,10.3,V. dispar,0.21926595424454595
CS,10.3,F. nucleatum,0.005188232510325537
CS,10.3,P. gingivalis_20709,0.005488393215806415
CS,10.35,S. oralis,0.6248902871521537
CS,10.35,A. naeslundii,0.1444343091674525
CS,10.35,V. dispar,0.22001225438800623
CS,10.35,F. nucleatum,0.00517931971180515
CS,10.35,P. gingivalis_20709,0.005483829580582421
CS,10.4,S. oralis,0.6222141203436923
CS,10.4,A. naeslundii,0.14636814430557024
CS,10.4,V. dispar,0.22076883885443987
CS,10.4,F. nucleatum,0.005170031703141663
CS,10.4,P. gingivalis_20709,0.005478864793155752
CS,10.450000000000001,S. oralis,0.6195229050722977
CS,10.450000000000001,A. naeslundii,0.1483076018748673
CS,10.450000000000001,V. dispar,0.22153562781451122
CS,10.450000000000001,F. nucleatum,0.005160367971438648
CS,10.450000000000001,P. gingivalis_20709,0.005473497266885373
CS,10.5,S. oralis,0.6168172924048204
CS,10.5,A. naeslundii,0.15025211939384817
CS,10.5,V. dispar,0.22231253418624586
CS,10.5,F. nucleatum,0.0051503282994827156
CS,10.5,P. gingivalis_20709,0.0054677257156028084
CS,10.55,S. oralis,0.6140979427849366
CS,10.55,A. naeslundii,0.15220112878027126
CS,10.55,V. dispar,0.22309946677461145
CS,10.55,F. nucleatum,0.005139912636814636
CS,10.55,P. gingivalis_20709,0.005461549023365961
CS,10.600000000000001,S. oralis,0.6113655294702489
CS,10.600000000000001,A. naeslundii,0.1541540545908452
CS,10.600000000000001,V. dispar,0.22389632844988525
CS,10.600000000000001,F. nucleatum,0.005129121170949857
CS,10.600000000000001,P. gingivalis_20709,0.005454966318070839
CS,10.65,S. oralis,0.6086207376428566
CS,10.65,A. naeslundii,0.15611031490980734
CS,10.65,V. dispar,0.224703016148635
CS,10.65,F. nucleatum,0.005117954326651153
CS,10.65,P. gingivalis_20709,0.005447976972049872
CS,10.700000000000001,S. oralis,0.6058642611722236
CS,10.700000000000001,A. naeslundii,0.1580693233174686
CS,10.700000000000001,V. dispar,0.22551942225854751
CS,10.700000000000001,F. nucleatum,0.005106412708399715
CS,10.700000000000001,P. gingivalis_20709,0.005440580543360577
CS,10.75,S. oralis,0.6030968070356596
CS,10.75,A. naeslundii,0.16003048718223345
CS,10.75,V. dispar,0.22634543166825757
CS,10.75,F. nucleatum,0.005094497216374868
CS,10.75,P. gingivalis_20709,0.005432776897474507
CS,10.8,S. oralis,0.6003190881107653
CS,10.8,A. naeslundii,0.16199321121747004
CS,10.8,V. dispar,0.22718092573959747
CS,10.8,F. nucleatum,0.005082208888625954
CS,10.8,P. gingivalis_20709,0.005424566043541249
CS,10.850000000000001,S. oralis,0.5975318293395753
CS,10.850000000000001,A. naeslundii,0.1639568954682972
CS,10.850000000000001,V. dispar,0.22802577779741617
CS,10.850000000000001,F. nucleatum,0.005069549075998056
CS,10.850000000000001,P. gingivalis_20709,0.005415948318713286
CS,10.9,S. oralis,0.5947357616386805
CS,10.9,A. naeslundii,0.16592093800730096
CS,10.9,V. dispar,0.2288798568172593
CS,10.9,F. nucleatum,0.005056519298449085
CS,10.9,P. gingivalis_20709,0.005406924238310166
CS,10.950000000000001,S. oralis,0.5919316234920844
CS,10.950000000000001,A. naeslundii,0.16788473472303175
CS,10.950000000000001,V. dispar,0.22974302593161275
CS,10.950000000000001,F. nucleatum,0.005043121299503472
CS,10.950000000000001,P. gingivalis_20709,0.0053974945537675935
CS,11.0,S. oralis,0.5891201619296147
CS,11.0,A. naeslundii,0.16984768007046244
CS,11.0,V. dispar,0.2306151405448361
CS,11.0,F. nucleatum,0.005029357121112952
CS,11.0,P. gingivalis_20709,0.005387660333973834
CS,11.05,S. oralis,0.5863021269258121
CS,11.05,A. naeslundii,0.17180916805223514
CS,11.05,V. dispar,0.23149605335721937
CS,11.05,F. nucleatum,0.005015228907786274
CS,11.05,P. gingivalis_20709,0.005377422756947068
CS,11.100000000000001,S. oralis,0.5834782761430228
CS,11.100000000000001,A. naeslundii,0.17376859302304462
CS,11.100000000000001,V. dispar,0.23238560834244737
CS,11.100000000000001,F. nucleatum,0.005000739135420749
CS,11.100000000000001,P. gingivalis_20709,0.005366783356064449
CS,11.15,S. oralis,0.5806493708742192
CS,11.15,A. naeslundii,0.17572535035728198
CS,11.15,V. dispar,0.2332836444219528
CS,11.15,F. nucleatum,0.004985890473264767
CS,11.15,P. gingivalis_20709,0.005355743873281053
CS,11.200000000000001,S. oralis,0.5778161752658283
CS,11.200000000000001,A. naeslundii,0.17767883618026947
CS,11.200000000000001,V. dispar,0.23418999660946718
CS,11.200000000000001,F. nucleatum,0.004970685736511955
CS,11.200000000000001,P. gingivalis_20709,0.005344306207923177
CS,11.25,S. oralis,0.5749794577404412
CS,11.25,A. naeslundii,0.17962845072012112
CS,11.25,V. dispar,0.23510449082171403
CS,11.25,F. nucleatum,0.0049551280841461836
CS,11.25,P. gingivalis_20709,0.005332472633577481
CS,11.3,S. oralis,0.5721399877779811
CS,11.3,A. naeslundii,0.18157359614808644
CS,11.3,V. dispar,0.2360269497161644
CS,11.3,F. nucleatum,0.004939220798713527
CS,11.3,P. gingivalis_20709,0.005320245559054332
CS,11.350000000000001,S. oralis,0.5692985365550182
CS,11.350000000000001,A. naeslundii,0.18351367817243477
CS,11.350000000000001,V. dispar,0.2369571902754901
CS,11.350000000000001,F. nucleatum,0.0049229673732423046
CS,11.350000000000001,P. gingivalis_20709,0.005307627623814857
CS,11.4,S. oralis,0.5664558755667743
CS,11.4,A. naeslundii,0.1854481092366259
CS,11.4,V. dispar,0.23789502181915448
CS,11.4,F. nucleatum,0.004906371590138917
CS,11.4,P. gingivalis_20709,0.0052946217873064355
CS,11.450000000000001,S. oralis,0.5636127762775156
CS,11.450000000000001,A. naeslundii,0.1873763042954002
CS,11.450000000000001,V. dispar,0.23884025097491135
CS,11.450000000000001,F. nucleatum,0.004889437332071149
CS,11.450000000000001,P. gingivalis_20709,0.005281231120101771
CS,11.5,S. oralis,0.5607700087443565
CS,11.5,A. naeslundii,0.18929768642463493
CS,11.5,V. dispar,0.23979267708372684
CS,11.5,F. nucleatum,0.00487216875241748
CS,11.5,P. gingivalis_20709,0.005267458994864316
CS,11.55,S. oralis,0.5579283407597633
CS,11.55,A. naeslundii,0.1912116858167088
CS,11.55,V. dispar,0.24075209420991694
CS,11.55,F. nucleatum,0.004854570204497156
CS,11.55,P. gingivalis_20709,0.005253309009113958
CS,11.600000000000001,S. oralis,0.5550885389834908
CS,11.600000000000001,A. naeslundii,0.19311773664171333
CS,11.600000000000001,V. dispar,0.24171829333316067
CS,11.600000000000001,F. nucleatum,0.004836646154459303
CS,11.600000000000001,P. gingivalis_20709,0.005238784887175988
CS,11.65,S. oralis,0.5522513642202118
CS,11.65,A. naeslundii,0.19501528623231165
CS,11.65,V. dispar,0.24269105748878014
CS,11.65,F. nucleatum,0.004818401366355819
CS,11.65,P. gingivalis_20709,0.0052238906923406546
CS,11.700000000000001,S. oralis,0.5494175744053598
CS,11.700000000000001,A. naeslundii,0.19690378753804927
CS,11.700000000000001,V. dispar,0.24367016672034109
CS,11.700000000000001,F. nucleatum,0.004799840717992327
CS,11.700000000000001,P. gingivalis_20709,0.005208630618257707
CS,11.75,S. oralis,0.5465879233509668
CS,11.75,A. naeslundii,0.19878270169811219
CS,11.75,V. dispar,0.2446553966566607
CS,11.75,F. nucleatum,0.00478096924945848
CS,11.75,P. gingivalis_20709,0.005193009044801876
CS,11.8,S. oralis,0.5437631561060954
CS,11.8,A. naeslundii,0.20065150456919778
CS,11.8,V. dispar,0.24564651643828647
CS,11.8,F. nucleatum,0.0047617922477055
CS,11.8,P. gingivalis_20709,0.005177030638715061
CS,11.850000000000001,S. oralis,0.5409440140692193
CS,11.850000000000001,A. naeslundii,0.20250967783265422
CS,11.850000000000001,V. dispar,0.24664329283669859
CS,11.850000000000001,F. nucleatum,0.004742315089537642
CS,11.850000000000001,P. gingivalis_20709,0.0051607001718903915
CS,11.9,S. oralis,0.5381312303355692
CS,11.9,A. naeslundii,0.2043567161253952
CS,11.9,V. dispar,0.2476454875595475
CS,11.9,F. nucleatum,0.004722543340862618
CS,11.9,P. gingivalis_20709,0.005144022638625404
CS,11.950000000000001,S. oralis,0.535325528117072
CS,11.950000000000001,A. naeslundii,0.20619212817674923
CS,11.950000000000001,V. dispar,0.24865285771123538
CS,11.950000000000001,F. nucleatum,0.004702482747396498
CS,11.950000000000001,P. gingivalis_20709,0.005127003247546931
CS,12.0,S. oralis,0.5325276265817948
CS,12.0,A. naeslundii,0.20801542865246422
CS,12.0,V. dispar,0.24966515833624386
CS,12.0,F. nucleatum,0.00468213913125128
CS,12.0,P. gingivalis_20709,0.00510964729824585
CS,12.05,S. oralis,0.5297382298843468
CS,12.05,A. naeslundii,0.20982615237011581
CS,12.05,V. dispar,0.2506821388559697
CS,12.05,F. nucleatum,0.004661518533464952
CS,12.05,P. gingivalis_20709,0.005091960356102687
CS,12.100000000000001,S. oralis,0.5269580349044612
CS,12.100000000000001,A. naeslundii,0.21162384350109756
CS,12.100000000000001,V. dispar,0.2517035464070447
CS,12.100000000000001,F. nucleatum,0.004640627087407756
