model,chain,stage,beta,beta_next,delta_beta,ess,ess_target,accept_rate,logL_min,logL_max,linearization_enabled,rom_error_pre,rom_error_post,delta_theta0
Dysbiotic_Static,1,1,0.0,0.5,0.5,382.29243957085254,250.0,0.9008,2.862792356274138,10.109437314721418,0,nan,nan,nan
Dysbiotic_Static,1,2,0.5,0.9999999850988388,0.4999999850988388,484.7204462114981,250.0,0.8756,8.117005438373827,10.192720154167873,0,nan,nan,nan
Dysbiotic_Static,1,3,0.9999999850988388,1.0,1.4901161193847656e-08,500.0,250.0,0.8772,8.217509135054625,10.154022216205329,1,0.0,nan,6.369631104829636
Dysbiotic_Static,2,1,0.0,0.5,0.5,387.4460424854686,250.0,0.8732,5.58179608156839,10.200487126037315,0,nan,nan,nan
Dysbiotic_Static,2,2,0.5,0.9999999850988388,0.4999999850988388,485.1282533604491,250.0,0.8672,6.765175627167958,10.244138148938946,0,nan,nan,nan
Dysbiotic_Static,2,3,0.9999999850988388,1.0,1.4901161193847656e-08,500.0,250.0,0.8616,7.50384588876114,10.167241252562613,1,0.0,nan,6.3163781069558045
