name,index,MAP,mean,median,hdi_lower,hdi_upper,et_lower,et_upper,rhat,ess
a11,0,0.8681210068834186,0.026321468735105408,0.018684129165369767,-0.9168925454800473,0.9686122270971489,-0.9510188970290333,0.9512241164797883,0.9990706779295523,894.0471300077203
a12,1,-0.08401203604664276,0.05566324470131177,0.09331387700040583,-0.8943076178574714,0.9942684554949741,-0.9463606138998676,0.9587804109482252,0.999864223278979,1000.0
a22,2,-0.6691676346000857,0.023682730015341016,0.035097754772702716,-0.8844305130240897,0.9913804986915831,-0.9513370547791503,0.962959445711575,1.000461216104271,1000.0
b1,3,5.272817895069153,5.135157900962576,4.952510197858592,1.034442759628039,9.559066347011003,1.1806518029076858,9.768272944365588,0.9992335255288272,937.1307511614422
b2,4,0.1484719403636401,1.4347648419809087,1.391963794533774,0.02200168856133422,2.841619974823484,0.06666269737274697,2.8963613999525477,1.0031173387515135,761.6795768699849
a33,5,0.6384186930360576,0.042397234513331446,0.0481250875830006,-0.9046393663096592,0.9972951166770625,-0.9572044531691444,0.9623428812199105,0.9993650680970148,1000.0
a44,7,-0.12995169668556783,0.13097166525476367,0.11722735369252235,-0.7051902854743257,0.9993752702500338,-0.8007658331100262,0.9594590688630407,1.0027397224972443,1000.0
b3,8,0.07470430333940736,1.4573904871396621,1.4299267627738252,0.006600481113816059,2.8128137981975923,0.05528322117821942,2.9292588097998578,0.9998219840909846,850.0243723648628
b4,9,2.285577966501565,1.6070767487889988,1.6782771025859828,0.18967196394240826,2.9964849255613863,0.08484884750686615,2.9335124378996325,0.999384376098056,1000.0
a13,10,-0.9063649008680297,-0.012702367929112016,-0.032957022122251045,-0.9870502319665793,0.9055435508928871,-0.9464280106927278,0.94590239492771,0.999445642567882,1000.0
a14,11,-0.8651684746384687,-0.023086296560484543,-0.035426540398455164,-0.9870100501521368,0.8800396616710047,-0.9553862131803639,0.9345314020269132,0.9990080535414917,772.0757437982402
a55,14,-0.9988038151224372,-0.007524443927070753,-0.012023110741225307,-0.9475139437212059,0.9533948649105297,-0.9449283520997516,0.9565080057841658,0.9990636587778299,934.1506191214428
a45,19,0.030874888859724114,0.021415261366778817,0.046725871473281555,-0.9172522578715556,0.9533530637212686,-0.9423463366721532,0.9366666220702223,0.9989995452416706,741.6362432874993
