name,index,MAP,mean,median,hdi_lower,hdi_upper,et_lower,et_upper,rhat,ess
a11,0,0.772580087766281,2.4112091620537166,2.3586805643846005,0.07646314176862745,4.782133347403717,0.11164696297379774,4.840596602072624,1.0030170029738845,1999.0469692235033
a12,1,-0.2019094759164658,1.238780270480919,1.2126284291698768,-0.47338371612636365,2.8437615749182026,-0.4157799933886464,2.9169001430681356,0.9998978498908048,1860.0019806853848
a22,2,3.7830719849669627,2.4685940930619896,2.4878886658100026,0.035354725647494534,4.768068019469203,0.12448956633336165,4.871373060426336,1.0002232515045781,2000.0
b1,3,2.8691171400138273,1.666112081179863,1.7012849138885806,0.32325415824659554,2.988182808825136,0.1838560638132292,2.924315301577609,1.0003907814651887,1941.6719222951608
b2,4,0.6053630296414365,1.3599591437429461,1.2859625330330944,0.003218651197208988,2.8409370585146405,0.05323462897808223,2.9183473959001582,0.9995636515139061,2000.0
a33,5,2.823434478028693,2.7652160801467973,2.8855830979260597,0.33763094592589593,4.992469032810287,0.1756168591546542,4.894085328898048,0.9995128067826439,2000.0
a34,6,2.0959085573410814,1.3511875785111465,1.4224924714455862,-0.33915098783958,2.967285822274366,-0.4372657236163873,2.908853420139182,1.0056836268594764,2000.0
a44,7,1.223245199974972,2.487015242022463,2.4339285353835955,0.07697216458890921,4.825001443659742,0.12143723217425054,4.883252306061202,1.004187787389859,2000.0
b3,8,1.0710551771656447,1.9640882109110755,1.5722689744338125,0.0012049520243717637,4.585688148212791,0.1469018054323699,4.794003718539007,1.0029949764040123,2000.0
b4,9,2.605338791844628,1.8947109386361503,1.9834144181144742,0.4708148765612762,2.9994490409514327,0.2427186604787364,2.96173985683216,1.00034924963315,2000.0
a13,10,1.8439244386187834,0.1400355276453153,0.26065455223943723,-2.659965366763968,2.9719049314459642,-2.810606188998374,2.8372248694849795,1.0095916664759597,1761.2518233314643
a14,11,1.2435098755162572,1.1241801684749337,1.045911411649505,-0.4936036247251443,2.8035357450096963,-0.4171156715870113,2.895112655554347,0.9995254144769149,2000.0
a23,12,3.4519580391222164,2.824026790606181,2.99870922973875,0.3651376784057012,4.993245497568962,0.17987125971422313,4.890948050858678,0.9994999864663212,2000.0
a24,13,1.7267480348016795,1.3274168654178666,1.3863042376986114,-0.2660738386687296,2.9956051074697343,-0.37151734168761036,2.9200327184645,1.0000298151096418,1802.91304219988
a55,14,0.5006892356485985,2.1596779580885728,1.969764103275644,0.0070601911200256495,4.640771446368788,0.09957102412619197,4.841216423513792,0.9998585997131298,2000.0
b5,15,0.023038481439645053,0.21190984112584071,0.19152701411080522,0.00045219304694332774,0.46903576065085295,0.004678220688030659,0.48404612356159193,1.0021431395001636,1869.6001427815736
a15,16,2.532350505344517,1.0539572515531785,0.9477657517624415,-0.49548595778332505,2.7592992415893707,-0.4317515703910593,2.8859355411961847,1.0022212609833112,1755.7044155641074
a25,17,0.8127207605272169,1.1709832006800414,1.1389198016600481,-0.48562267416417093,2.7938316927300533,-0.41430749656803617,2.89502886125478,0.9998628893922344,1872.109690843418
a35,18,3.9491795318346563,2.655993390535667,2.801330846273559,0.2487794065215333,4.961246801554449,0.13665076441541796,4.896598921781386,0.9995546559163679,1828.6399041587326
a45,19,1.5420890659700837,2.1404113956681003,1.9865000036403635,0.001961322414297584,4.631057389268527,0.08302455283926459,4.823245424750539,1.0020554498615926,2000.0
