model,chain,stage,beta
Dysbiotic_HOBIC,1,0,0.0
Dysbiotic_HOBIC,1,1,0.1935005486011505
Dysbiotic_HOBIC,1,2,0.5563193433826701
Dysbiotic_HOBIC,1,3,0.999999986777286
Dysbiotic_HOBIC,1,4,1.0
Dysbiotic_HOBIC,2,0,0.0
Dysbiotic_HOBIC,2,1,0.12776950001716614
Dysbiotic_HOBIC,2,2,0.5132633312534818
Dysbiotic_HOBIC,2,3,0.9999999854941168
Dysbiotic_HOBIC,2,4,1.0
