model,chain,stage,beta,beta_next,delta_beta,ess,ess_target,accept_rate,logL_min,logL_max,linearization_enabled,rom_error_pre,rom_error_post,delta_theta0
Commensal_HOBIC,1,1,0.0,0.5,0.5,444.8507111303377,250.0,0.9216,11.344955902024326,14.640797065076388,0,nan,nan,nan
Commensal_HOBIC,1,2,0.5,0.9999999850988388,0.4999999850988388,486.552444078282,250.0,0.8544,12.187526798558984,14.518537682043592,0,nan,nan,nan
Commensal_HOBIC,1,3,0.9999999850988388,1.0,1.4901161193847656e-08,500.0,250.0,0.8644,11.809593910592803,14.674637783372484,1,0.0,nan,6.753274448782657
Commensal_HOBIC,2,1,0.0,0.5,0.5,437.074320925275,250.0,0.9172,11.802214022472956,14.550506968859137,0,nan,nan,nan
Commensal_HOBIC,2,2,0.5,0.9999999850988388,0.4999999850988388,485.32211859505037,250.0,0.8668,11.646671802195993,14.601281834940302,0,nan,nan,nan
Commensal_HOBIC,2,3,0.9999999850988388,1.0,1.4901161193847656e-08,500.0000000000001,250.0,0.856,11.771180469568254,14.566878668402964,1,0.0,nan,5.78428159917532
