name,index,MAP,mean,median,hdi_lower,hdi_upper,et_lower,et_upper,rhat,ess
a11,0,0.2113451670220119,2.248070017652511,2.1878177946373762,0.006242153917600746,4.632505173940227,0.0978492894124275,4.816588254307745,,1000.0
a12,1,2.8601835345151834,1.041806846381206,0.8989994668100738,-0.4131272229671001,2.8601835345151834,-0.40087717879442086,2.89303557216645,,1000.0
a22,2,0.4147140956132134,1.6856057855686786,1.4604196259286444,0.0007309274004398958,4.063451678327301,0.05388468749851522,4.422541615086211,,1000.0
b1,3,0.7960249530004648,1.4751811667245023,1.428146299493939,0.04792407802807119,2.852168886533317,0.08159124007153866,2.9114306571072173,,1000.0
b2,4,2.695518580180564,1.4376711560228488,1.3719399105636563,0.007074250942350702,2.832408162297511,0.057362468770894244,2.9240984047208034,,1000.0
a33,5,0.9788450795847332,2.2370561100091173,2.2096695372614032,0.010286900779393093,4.135412377851791,0.23552990266331553,4.42498344185023,,1000.0
a34,6,2.5536329770400723,1.5217340289579533,1.7024498309455955,-0.26560762465399534,2.9961836596937768,-0.37669178802214354,2.9517932586005275,,982.4634586680683
a44,7,0.6194815226364863,1.9849888150674888,1.8026868055140848,0.028116729778995708,4.546090684393132,0.084436441806365,4.764415905752275,,643.724119896898
b3,8,0.8917740068517358,2.5843574503121665,2.6229022219868465,0.2861045470231657,4.97988254957791,0.11679138955147203,4.867958867140508,,1000.0
b4,9,0.703432717317094,1.410787876401167,1.3785883393461305,0.008370373947040655,2.8227335750011138,0.08068987754090112,2.915805143400632,,1000.0
a13,10,2.8545069851518674,0.4498260519204644,0.7338380716344419,-2.4866277178919667,2.9942454483003935,-2.7871570923042586,2.885535505349326,,871.2376771612064
a14,11,0.8989633383828153,1.0530225052920699,0.9679037428496446,-0.49289236794942515,2.7457971928483897,-0.41110088206800344,2.857110715293153,,977.2428470469542
a23,12,1.811434935632623,3.9702827199407955,4.20376578705228,2.250865854804044,4.993694574749654,1.8501286990113026,4.9648643469744895,,947.1009086455958
a24,13,2.9481623391353367,1.0963850732190306,1.030747478724983,-0.49004924712282527,2.7781360449662937,-0.4399767803158419,2.899651632288369,,936.8836130989519
a55,14,0.6400271659942807,2.3274708042711603,2.2668161825489452,0.018189376682775205,4.653534287371577,0.12970702890022665,4.829162948239073,,1000.0
b5,15,0.4836127687307372,0.2535986109947315,0.25835236687558216,0.016089904659265852,0.4871314027025302,0.01632469834090961,0.48805923389943334,,1000.0
a15,16,0.2492109486383678,1.061413593865509,0.9339876732453746,-0.4903259568195937,2.728840565654399,-0.40500725863420906,2.8484135594814926,,1000.0
a25,17,2.3764888143415255,1.2149227660672477,1.1786625963991755,-0.3587183664317706,2.961320354184439,-0.41205909132766083,2.913045530472885,,910.1404491936808
a35,18,2.9564086792097886,1.5670750324326115,1.604071839723976,0.15651037278035562,2.978770941111158,0.08838383880456802,2.9415159899685817,,977.1049491599715
a45,19,1.3446768989366125,1.4251724181828167,1.4179989055543225,8.168586425827407e-05,2.8010225214561113,0.05356675331435167,2.8850536677506597,,959.581432521806
