name,index,MAP,mean,median,hdi_lower,hdi_upper,et_lower,et_upper,rhat,ess
a11,0,2.315695980146777,2.3007817566546827,2.269429633312952,0.11782930235720562,4.671829750730398,0.14664566508466392,4.7694894248223365,,1000.0
a12,1,1.711584827303514,1.272925602743507,1.2765793837711876,-0.284826066393304,2.985880830114933,-0.41517687594392966,2.9046240197393662,,1000.0
a22,2,0.18165079135556522,1.9629997960716015,1.7811350715512355,0.0030890295517301825,4.495572195007359,0.09887826808448133,4.7292490308133415,,1000.0
b1,3,1.9414421060982687,1.544233604144164,1.594924618163125,0.05774264904886038,2.8893810024976787,0.0669657550246373,2.903277260831426,,1000.0
b2,4,2.5700471176756237,1.4125032599994605,1.3842469742645465,0.029281485997546985,2.7780036781901316,0.0697180361058808,2.884088631020394,,1000.0
a33,5,1.2236871845817894,2.305863051899973,2.316638569949487,0.05900292060713319,4.324241575818693,0.2383275438042512,4.593347830339751,,1000.0
a34,6,2.902538557552801,1.4490896645890194,1.53678515594152,-0.276877694057608,2.999295042795031,-0.3820853773206155,2.9241373686041343,,886.7476082125141
a44,7,2.711496236082484,2.3149396214547733,2.303001876925441,7.89521600630394e-05,4.626124416369499,0.07888441833584053,4.821260715718039,,935.6062233934622
b3,8,1.3635211191087713,2.5761886781938057,2.6198734377957247,0.28826850468903586,4.947469923145453,0.18324107761596556,4.885558318346719,,1000.0
b4,9,2.6850705560002943,1.4711757173441187,1.428093251952785,0.08493175678799991,2.9239521187127044,0.07258200491965904,2.916843960950212,,1000.0
a13,10,0.26112331523933285,0.5119021173321185,0.8463386609165366,-2.616357321234381,2.9896806363428734,-2.839142230729708,2.9101783491286244,,1000.0
a14,11,-0.1470111310457285,1.1169609193505514,1.103349713354452,-0.49955699716519747,2.7687640877707755,-0.4395070921863828,2.886739381968258,,1000.0
a23,12,4.798152936395505,4.241625898386356,4.433232569440664,2.95501988756212,4.997266822124948,2.4572469288886243,4.970742668113763,,978.7322761978635
a24,13,2.95770613945169,1.199337122763166,1.1474015296695326,-0.3672908181256078,2.906302559251202,-0.383390684133916,2.8983721502457427,,819.6561982418982
a55,14,1.333828039318361,1.7788274517211744,1.589851031383083,0.004106186337359041,4.291153609405905,0.060309145547124306,4.625632793917387,,1000.0
b5,15,0.246036748452173,0.25021743001822666,0.2503770200554348,7.260281884770813e-05,0.4725602862559909,0.009701033622385556,0.48728040454880167,,1000.0
a15,16,-0.17641878093484098,1.1367133292014484,1.0513415063976104,-0.4865188888258779,2.807232698824134,-0.440975779941699,2.9079965243895383,,1000.0
a25,17,1.1425349169036745,1.270211899662642,1.2775893475109412,-0.36944847858649954,2.920495451953804,-0.4169591640485337,2.9048666569877817,,1000.0
a35,18,4.533518753227601,2.918077200099288,3.1022881549860664,0.47800148245832497,4.9994578463183945,0.31706810599579516,4.917569475681961,,799.547732526395
a45,19,1.1734744135863728,1.9250811185373566,1.7702491235614197,0.00299075228258161,4.224954822872766,0.12952175066335325,4.535652782374304,,1000.0
