model,chain,stage,beta,beta_next,delta_beta,ess,ess_target,accept_rate,logL_min,logL_max,linearization_enabled,rom_error_pre,rom_error_post,delta_theta0
Dysbiotic_HOBIC,1,1,0.0,0.5,0.5,327.0621733219342,250.0,0.84,1.6829678683613836,8.888095255664034,0,nan,nan,nan
Dysbiotic_HOBIC,1,2,0.5,0.9999999850988388,0.4999999850988388,459.6700607211773,250.0,0.7444,5.933908453357597,9.026121582077264,0,nan,nan,nan
Dysbiotic_HOBIC,1,3,0.9999999850988388,1.0,1.4901161193847656e-08,500.0,250.0,0.766,5.534774424593768,8.962828997658777,1,0.0,nan,6.502920022865816
Dysbiotic_HOBIC,2,1,0.0,0.5,0.5,312.7395947395955,250.0,0.8188,2.272140083698765,8.945347948787449,0,nan,nan,nan
Dysbiotic_HOBIC,2,2,0.5,0.9999999850988388,0.4999999850988388,454.154985490931,250.0,0.7388,4.730218754050436,9.225271828596053,0,nan,nan,nan
Dysbiotic_HOBIC,2,3,0.9999999850988388,1.0,1.4901161193847656e-08,500.0,250.0,0.7556,3.321659214174103,9.225271828596053,1,0.0,nan,6.430110438416494
