name,index,MAP,mean,median,hdi_lower,hdi_upper,et_lower,et_upper,rhat,ess
a11,0,1.648415502162606,2.0270271323473827,1.704953476742593,0.015823631104025182,4.611724551948268,0.08396440333532601,4.741713437177936,,901.9792016145385
a12,1,1.9934888662621892,1.289923872824351,1.3416524007018582,-0.35174658753573895,2.9425135512858422,-0.3861384358217825,2.9240554362859874,,1000.0
a22,2,0.7919959159393994,1.6345186709404342,1.3721057215184178,0.0010908106739051515,4.002611192698252,0.08747038166976476,4.401018132130332,,1000.0
b1,3,0.02409508533029303,1.465201715048898,1.4336180016550288,0.02269253818557715,2.86993574393889,0.06168947493208362,2.9440986218322043,,942.3876386430509
b2,4,0.9656487107446878,1.4633104442689537,1.3873738784066698,0.011799915124979243,2.813462258674387,0.05681775177386443,2.922051859069611,,1000.0
a33,5,0.6042650242419201,1.8383951135486756,1.6595858981363052,1.659975824686022e-06,4.004451466636138,0.10552148281056081,4.289472145182935,,1000.0
a34,6,2.5727315226495024,1.4640021872718663,1.5628844246712583,-0.31681995615312575,2.991228864270399,-0.3934616216437028,2.9514192478047687,,1000.0
a44,7,0.012177919232047751,1.9786914738081969,1.8035189479773055,0.0015189561428989862,4.477385937708928,0.0878429424813322,4.657116497176443,,870.4965818963874
b3,8,2.527696394924495,2.597033154787167,2.620916050184433,0.22387670875348287,4.943395653061458,0.15937998208832072,4.885708360604304,,1000.0
b4,9,2.6222509273537344,1.511153113737962,1.5144378023913436,0.015341166987887789,2.842275416153952,0.06982454891997168,2.905672134768851,,1000.0
a13,10,2.446538529193944,0.718310235680816,1.1756116344123937,-2.5360573913211546,2.9998746072094775,-2.811494737294989,2.938432919410875,,1000.0
a14,11,-0.3160774144884948,1.0633660873838493,0.9636425927116073,-0.4873142255575098,2.7161547104556445,-0.4386885954751176,2.856098414105615,,880.3498908149799
a23,12,2.229026051108886,3.8175957746464535,3.979920026974025,2.200383693477499,4.997272523938939,1.8009543705833977,4.9566462971243395,,1000.0
a24,13,2.64521428232207,1.3639746292400639,1.451553472205127,-0.3243103954572373,2.999027369747911,-0.40827295418745196,2.934457360108618,,1000.0
a55,14,0.6985173070847441,2.2409064266869425,2.1267097320458914,0.08226482606235663,4.683327389531739,0.11211194584439801,4.7787599442731,,1000.0
b5,15,0.09711977511575487,0.2676530777144982,0.2774375140083702,0.006660271947820595,0.47816226725873595,0.012879011788372849,0.488388036098927,,1000.0
a15,16,-0.377131094025576,1.122264342183133,1.0601584968013,-0.4988468878609734,2.8031481564001455,-0.46428179880248943,2.8956903877119715,,857.9128213182559
a25,17,0.6125952421239156,1.1299407160173058,0.9917020059252296,-0.47095487299791605,2.81695784807465,-0.4203719340404385,2.898463977521915,,978.3389156020925
a35,18,2.831243236631821,2.7381576778657495,2.8829128587765744,0.34661687129259733,4.9731191874058505,0.18240643348627716,4.896862302391956,,1000.0
a45,19,1.1672545504161533,1.8821498661251312,1.687345249982915,0.004128121495050152,4.489391713814575,0.041951004412247056,4.718827746816002,,1000.0
